,popularity,vote_average,budget_adj,revenue_adj,net_profit
4951,6.864067,7.3,165949370.269553,776419286.73064,610469916.461087
4952,6.174132,7.6,35560579.3434758,214488375.720753,178927796.37727723
4953,4.21265,6.4,177802896.717379,503760899.910245,325958003.19286597
4954,4.02924,6.6,177802896.717379,875501109.015934,697698212.298555
4955,3.440519,7.4,111423148.609557,1024886689.76997,913463541.160413
4956,2.899533,6.3,94828211.5826022,574389691.557017,479561479.97441477
4957,2.793616,6.9,47414105.7913011,290330516.619355,242916410.82805392
4958,2.710192,6.5,37931284.6330408,205538391.91267,167607107.27962917
4959,2.686888,5.8,237070528.956505,515628400.480399,278557871.523894
4960,2.643906,7.1,17780289.6717379,17923912.9249429,143623.25320500135
4961,2.491591,7.4,82974685.1347769,145702426.938419,62727741.80364211
4962,2.394195,4.9,92457506.2930371,212391152.622687,119933646.32964991
4963,2.182292,6.0,65194395.463039,274348924.908858,209154529.445819
4964,1.830211,5.6,92457506.2930371,212492483.678879,120034977.38584189
4965,1.798132,6.6,71121158.6869516,208705242.862161,137584084.1752094
4966,1.781615,5.6,23707052.8956505,160828646.844093,137121593.9484425
4967,1.765322,7.3,4741410.57913011,141914989.353162,137173578.77403188
4968,1.70302999999999,6.2,27263110.8299981,90666306.8726272,63403196.0426291
4969,1.661911,6.0,47414105.7913011,190347505.09346,142933399.3021589
4970,1.653031,6.8,118535264.478252,296.338161195632,-118534968.1400908
4971,1.650018,6.7,118535264.478252,144583401.886227,26048137.407975018
4972,1.64806899999999,5.6,56896926.9495613,261575581.403618,204678654.4540567
4973,1.635524,6.0,21336347.6060855,74258506.2091142,52922158.60302869
4974,1.626534,5.7,42672695.212171,52571487.4326541,9898792.220483094
4975,1.622704,6.6,41487342.5673884,155616590.811999,114129248.2446106
4976,1.622536,7.1,165949370.269553,541420466.156522,375471095.88696903
4977,1.615231,6.3,154095843.821728,324003765.628281,169907921.806553
4978,1.569435,5.5,112608501.25434,185514075.588515,72905574.33417502
4979,1.565393,5.9,14935443.3242598,33961034.8507901,19025591.526530296
4980,1.518131,7.0,35560579.3434758,106989379.714443,71428800.37096721
4981,1.491266,6.6,177802896.717379,251307931.147132,73505034.429753
4982,1.454687,6.2,77047921.9108643,0.0,-77047921.9108643
4983,1.428302,7.4,29633816.1195632,185889396.167138,156255580.04757482
4984,1.414421,6.6,5926763.22391264,0.0,-5926763.22391264
4985,1.412354,5.9,88901448.3586895,232027828.998182,143126380.6394925
4986,1.412067,5.3,71121158.6869516,87962965.5531779,16841806.8662263
4987,1.387163,5.2,162393312.335206,290838693.89311,128445381.55790398
4988,1.318505,6.1,34375226.6986933,116384539.303211,82009312.6045177
4989,1.28913,5.7,0.0,0.0,0.0
4990,1.280654,6.6,28448463.4747806,103191288.179616,74742824.7048354
4991,1.209598,6.2,59267632.2391264,210247706.698238,150980074.45911157
4992,1.204207,5.9,59267632.2391264,104694478.911865,45426846.6727386
4993,1.158663,5.8,94828211.5826022,138263498.677383,43435287.0947808
4994,1.125044,6.4,82974685.1347769,101504660.569528,18529975.434751093
4995,1.118671,5.2,53340869.0152137,148068138.337291,94727269.3220773
4996,1.103879,5.4,0.0,0.0,0.0
4997,1.101383,5.0,0.0,0.0,0.0
4998,1.096211,6.0,30819168.7643457,130661815.571456,99842646.8071103
4999,1.072356,6.3,71121158.6869516,31160929.6388894,-39960229.04806219
5000,1.047214,5.1,94828211.5826022,23091545.4959681,-71736666.0866341
5001,1.024891,5.7,71121158.6869516,114113676.266916,42992517.579964414
5002,1.01154599999999,5.3,142242317.373903,307214705.769395,164972388.395492
5003,1.005582,6.2,94828211.5826022,316167615.027806,221339403.44520378
5004,1.004692,5.1,106681738.030427,216078248.92121,109396510.890783
5005,1.000194,5.8,47414105.7913011,22903543.825095,-24510561.9662061
5006,0.997525,5.8,47414105.7913011,167835650.381659,120421544.5903579
5007,0.995361,7.0,23707052.8956505,71628298.7771428,47921245.881492294
5008,0.981031,5.9,30819168.7643457,107187178.324926,76368009.5605803
5009,0.979077,4.3,0.0,0.0,0.0
5010,0.920571,6.0,11260850.125434,126917669.435492,115656819.310058
5011,0.894267,5.9,0.0,119948067.329926,119948067.329926
5012,0.876158,5.8,47414105.7913011,225468431.214223,178054325.4229219
5013,0.875247999999999,6.5,93642858.9378197,205082020.476255,111439161.5384353
5014,0.872052,6.7,7112115.86869516,0.0,-7112115.86869516
5015,0.853359,6.4,23707052.8956505,0.0,-23707052.8956505
5016,0.84781,5.3,48599458.4360836,0.0,-48599458.4360836
5017,0.841686,6.6,2370705.28956505,5453858.48880813,3083153.19924308
5018,0.820611,5.7,35560579.3434758,136207485.549365,100646906.20588923
5019,0.796421,5.9,29633816.1195632,66960046.977896,37326230.8583328
5020,0.786916,7.0,0.0,0.0,0.0
5021,0.783216,5.5,94828211.5826022,81214251.5422623,-13613960.040339902
5022,0.760656999999999,6.0,59267632.2391264,50724275.3583676,-8543356.8807588
5023,0.754774,6.3,100754974.806514,95914577.7987242,-4840397.007789791
5024,0.725008,6.5,0.0,0.0,0.0
5025,0.723225,6.1,90086801.0034721,280158881.112448,190072080.1089759
5026,0.716775,5.3,0.0,18508096.1956343,18508096.1956343
5027,0.712023,6.4,0.0,0.0,0.0
5028,0.709596,6.3,0.0,0.0,0.0
5029,0.699833,5.7,0.0,0.0,0.0
5030,0.693764,5.5,0.0,0.0,0.0
5031,0.680802999999999,6.8,26077758.1852156,80955191.5363924,54877433.351176806
5032,0.648946,5.3,21336347.6060855,120390264.319415,99053916.7133295
5033,0.640416,6.4,0.0,0.0,0.0
5034,0.631739,6.8,32526076.5728325,0.0,-32526076.5728325
5035,0.630566,5.7,71121158.6869516,194912119.140268,123790960.4533164
5036,0.62706,6.7,0.0,77718442.7121437,77718442.7121437
5037,0.62007,6.4,103125680.096079,175830997.398388,72705317.30230899
5038,0.6015,6.0,59267632.2391264,65781812.3757454,6514180.136619002
5039,0.598372999999999,5.4,20150994.9613029,74798912.0359285,54647917.074625604
5040,0.595052,5.8,20150994.9613029,65827913.1108062,45676918.1495033
5041,0.580909,5.1,80603979.8452119,89749492.3134622,9145512.468250304
5042,0.579673,5.9,0.0,0.0,0.0
5043,0.576539,5.8,0.0,7806158.80785765,7806158.80785765
5044,0.576335,5.0,61638337.5286914,0.0,-61638337.5286914
5045,0.571314,4.8,45043400.501736,233528673.917547,188485273.415811
5046,0.563401,6.0,41487342.5673884,24060533.3517932,-17426809.2155952
5047,0.556095,4.8,41487342.5673884,13703631.9679177,-27783710.5994707
5048,0.548852999999999,5.7,71121158.6869516,142172162.277621,71051003.59066941
5049,0.543482999999999,5.8,65194395.463039,40579371.9243062,-24615023.538732804
5050,0.537976,6.5,19558318.6389117,20083186.8632581,524868.2243463993
5051,0.536597,6.2,0.0,0.0,0.0
5052,0.527492,5.2,0.0,15400096.819604,15400096.819604
5053,0.525418,4.6,0.0,0.0,0.0
5054,0.505814,5.3,1778028.96717379,36216546.3849826,34438517.41780881
5055,0.500124,6.8,71121158.6869516,95010921.839269,23889763.152317405
5056,0.49676,5.9,8890144.83586896,0.0,-8890144.83586896
5057,0.494247,5.5,0.0,0.0,0.0
5058,0.490786,4.5,0.0,0.0,0.0
5059,0.490565,6.8,9482821.15826022,71569914.232624,62087093.074363776
5060,0.481708,4.7,14224231.7373903,27.2631108299981,-14224204.47427947
5061,0.47718,5.0,0.0,0.0,0.0
5062,0.476487,5.3,23707052.8956505,157267138.658285,133560085.76263449
5063,0.471245,6.2,35560579.3434758,0.0,-35560579.3434758
5064,0.470814,3.8,64009042.8182565,8613020.0556926,-55396022.7625639
5065,0.469518,5.8,66379748.1078215,15319421.7186001,-51060326.3892214
5066,0.467438,6.1,0.0,0.0,0.0
5067,0.462609,6.4,7112115.86869516,2.37070528956505,-7112113.497989871
5068,0.460673,4.2,22521700.250868,46545852.7592875,24024152.5084195
5069,0.457918,6.3,0.0,37299241.5639637,37299241.5639637
5070,0.457107,5.6,0.0,59383736.3453302,59383736.3453302
5071,0.455238,7.1,0.0,0.0,0.0
5072,0.454926,4.8,0.0,0.0,0.0
5073,0.448434,6.4,0.0,407543.204918549,407543.204918549
5074,0.446522,4.7,0.0,0.0,0.0
5075,0.439958,6.2,23707052.8956505,43971435.1348954,20264382.2392449
5076,0.438475,5.6,5926763.22391264,880596.10910365,-5046167.11480899
5077,0.43362,6.6,41487342.5673884,0.0,-41487342.5673884
5078,0.431188,7.2,59267632.2391264,46176121.1183849,-13091511.120741501
5079,0.427767,6.1,0.0,0.0,0.0
5080,0.426977,7.1,3556057.93434758,11867776.7573208,8311718.822973221
5081,0.422711,6.8,0.0,9361494.3883035,9361494.3883035
5082,0.422393,3.4,8297468.51347769,16379417.3944336,8081948.880955911
5083,0.421807,6.7,9482821.15826022,49073599.4939966,39590778.33573638
5084,0.413816,4.9,0.0,0.0,0.0
5085,0.413383,6.3,0.0,0.0,0.0
5086,0.431875,7.2,0.0,0.0,0.0
5087,0.407552,5.8,8297468.51347769,19948945.6762365,11651477.162758809
5088,0.403468,5.3,23707052.8956505,20663260.5163301,-3043792.379320398
5089,0.392666,4.7,16594937.0269553,0.0,-16594937.0269553
5090,0.388875,7.1,37931284.6330408,61967255.1073289,24035970.4742881
5091,0.383686,5.9,7586256.92660817,2963381.61195632,-4622875.314651851
5092,0.383316,5.3,0.0,25347622.4433721,25347622.4433721
5093,0.381532,5.3,0.0,0.0,0.0
5094,0.380749,7.3,0.0,0.0,0.0
5095,0.379915,6.3,355605.793434758,0.0,-355605.793434758
5096,0.368982,6.4,0.0,0.0,0.0
5097,0.36744,4.8,88901448.3586895,60622086.1068609,-28279362.251828603
5098,0.366218,6.2,9245750.62930371,26600881.5704689,17355130.941165186
5099,0.362474,5.4,0.0,0.0,0.0
5100,0.361703,6.6,8890144.83586896,0.0,-8890144.83586896
5101,0.360105,6.5,7112115.86869516,22225653.686423,15113537.81772784
5102,0.359943,4.6,0.0,0.0,0.0
5103,0.355981,6.6,0.0,0.0,0.0
5104,0.355754,5.6,1778028.96717379,0.0,-1778028.96717379
5105,0.749526,6.0,0.0,0.0,0.0
5106,0.351678,6.4,1007549.74806514,971916.862210341,-35632.88585479895
5107,0.350293,7.4,592676.322391263,10288640.4811204,9695964.158729138
5108,0.346839,5.7,0.0,0.0,0.0
5109,0.346215,5.3,17780289.6717379,35843377.2214101,18063087.549672205
5110,0.342268,5.1,0.0,0.0,0.0
5111,0.339709,5.5,5926763.22391264,5756425.6781521,-170337.54576053936
5112,0.573472,5.4,0.0,0.0,0.0
5113,0.335925,4.4,0.0,0.0,0.0
5114,0.333774,5.9,0.0,0.0,0.0
5115,0.331948,5.5,0.0,24229351.2754631,24229351.2754631
5116,0.331169,5.3,0.0,0.0,0.0
5117,0.330848,5.2,0.0,0.0,0.0
5118,0.327103,7.6,0.0,0.0,0.0
5119,0.326083,6.1,0.0,0.0,0.0
5120,0.323051,5.0,0.0,0.0,0.0
5121,0.3216,6.1,71121158.6869516,0.0,-71121158.6869516
5122,0.317456,6.7,924575.062930371,0.0,-924575.062930371
5123,0.315387,4.3,94828211.5826022,0.0,-94828211.5826022
5124,0.309252,5.3,26077758.1852156,0.0,-26077758.1852156
5125,0.463911,5.9,0.0,0.0,0.0
5126,0.297658,5.8,0.0,0.0,0.0
5127,0.292143,5.5,0.0,0.0,0.0
5128,0.289415,6.5,11853526.4478252,114436384.9684,102582858.52057481
5129,0.288118,6.5,0.0,0.0,0.0
5130,0.284861,6.4,9786590.29518599,546421.49148656,-9240168.80369943
5131,0.28249,6.7,0.0,11529870.6495779,11529870.6495779
5132,0.176093,6.6,592676.322391263,0.0,-592676.322391263
5133,0.276911,5.2,5170387.33057161,3593753.33380431,-1576633.9967672997
5134,0.275803,7.4,0.0,3695911.76614225,3695911.76614225
5135,0.275184,4.9,33189874.0539107,69693773.6270415,36503899.5731308
5136,0.268976,5.2,0.0,0.0,0.0
5137,0.268921,6.3,0.0,0.0,0.0
5138,0.264295,5.8,28448463.4747806,27868353.0757767,-580110.3990039006
5139,0.347234,6.2,0.0,0.0,0.0
5140,0.686322,6.5,0.0,0.0,0.0
5141,0.10239,6.8,0.0,0.0,0.0
5142,0.253381,6.7,15409584.3821728,20199441.5092478,4789857.127074998
5143,0.573104,6.7,0.0,7116367.728632,7116367.728632
5144,0.249204,6.7,0.0,0.0,0.0
5145,0.248133,6.3,8060397.98452119,0.0,-8060397.98452119
5146,0.246824,4.8,0.0,0.0,0.0
5147,0.245905,5.8,71121158.6869516,0.0,-71121158.6869516
5148,0.349751,4.8,65194395.463039,40098486.2098443,-25095909.253194705
5149,0.242306,5.1,0.0,0.0,0.0
5150,0.127505,5.8,0.0,0.0,0.0
5151,0.241416,7.3,0.0,0.0,0.0
5152,0.240657,5.7,0.0,0.0,0.0
5153,0.23933,4.8,0.0,0.0,0.0
5154,0.237282,7.2,0.0,0.0,0.0
5155,0.236258,5.0,16594937.0269553,0.0,-16594937.0269553
5156,0.235742,6.3,0.0,0.0,0.0
5157,0.226503,5.2,0.0,0.0,0.0
5158,0.141822,5.9,0.0,0.0,0.0
5159,0.220344,4.5,0.0,0.0,0.0
5160,0.097647,7.1,0.0,5334086.90152137,5334086.90152137
5161,0.209749,6.4,0.0,0.0,0.0
5162,0.208637,6.8,11.8535264478252,5.92676322391264,-5.92676322391256
5163,0.207399,6.5,23707052.8956505,0.0,-23707052.8956505
5164,0.371487,4.9,17780289.6717379,2704482.81404614,-15075806.857691757
5165,0.394501,4.9,7112115.86869516,0.0,-7112115.86869516
5166,0.202514,6.9,0.0,0.0,0.0
5167,0.201732,6.3,0.0,0.0,0.0
5168,0.201014,6.2,11853526.4478252,0.0,-11853526.4478252
5169,0.208372,6.5,0.0,0.0,0.0
5170,0.186848,6.4,0.0,0.0,0.0
5171,0.198046,4.2,8297468.51347769,0.0,-8297468.51347769
5172,0.197848,6.0,0.0,0.0,0.0
5173,0.197542,6.5,37931284.6330408,0.0,-37931284.6330408
5174,0.194862,4.9,20150994.9613029,0.0,-20150994.9613029
5175,0.194794,7.5,0.0,16459572.1256265,16459572.1256265
5176,0.193661,6.7,20150994.9613029,1860906.45339169,-18290088.50791121
5177,0.619899,6.3,0.0,0.0,0.0
5178,0.190667,5.3,0.0,0.0,0.0
5179,0.190263,5.9,0.0,0.0,0.0
5180,0.218799,5.6,0.0,0.0,0.0
5181,0.104354,5.9,0.0,0.0,0.0
5182,0.939084,4.4,16594937.0269553,0.0,-16594937.0269553
5183,0.170297,5.4,0.0,0.0,0.0
5184,0.175002,6.7,130388790.926078,254790104.865777,124401313.93969898
5185,0.169652,5.4,0.0,0.0,0.0
5186,0.161748,6.4,5926763.22391264,2923605.91860799,-3003157.3053046498
5187,0.159996,5.7,0.0,0.0,0.0
5188,0.159344,5.0,0.0,0.0,0.0
5189,0.156803,5.5,0.0,0.0,0.0
5190,0.154678,5.5,0.0,0.0,0.0
5191,0.150064,6.1,0.0,0.0,0.0
5192,0.147375,4.9,0.0,1929936.65001325,1929936.65001325
5193,0.146885,6.7,0.0,0.0,0.0
5194,0.14657,6.1,0.0,0.0,0.0
5195,0.143004,5.0,35560579.3434758,18217562.7063402,-17343016.637135595
5196,0.135161999999999,3.5,14224231.7373903,5834502.48615863,-8389729.25123167
5197,0.121042,6.3,0.0,0.0,0.0
5198,0.126182,4.8,674722.876405176,674722.876405176,0.0
5199,0.131905,4.5,5926763.22391264,0.0,-5926763.22391264
5200,0.020946,4.3,355.605793434758,0.0,-355.605793434758
5201,0.126685,5.5,0.0,0.0,0.0
5202,0.121449,6.4,0.0,0.0,0.0
5203,0.175648,4.9,0.0,0.0,0.0
5204,0.108463,6.5,0.0,0.0,0.0
5205,0.20175,7.2,0.0,0.0,0.0
5206,0.102769,7.2,0.0,0.0,0.0
5207,0.098984,5.6,8297468.51347769,11853526.4478252,3556057.9343475113
5208,0.098039,4.3,19795389.1678682,0.0,-19795389.1678682
5209,0.23825,8.0,0.0,9255854.57524784,9255854.57524784
5210,0.096396,5.7,0.0,0.0,0.0
5211,0.09449,6.0,0.0,0.0,0.0
5212,0.085589,6.3,0.0,0.0,0.0
5213,0.080522,4.5,0.0,0.0,0.0
5214,0.08018,5.3,0.0,0.0,0.0
5215,0.07715,7.6,0.0,0.0,0.0
5216,0.073665,6.9,0.0,0.0,0.0
5217,0.063216,5.0,0.0,0.0,0.0
5218,0.062876,5.5,0.0,0.0,0.0
5219,0.059976,7.2,0.0,0.0,0.0
5220,0.168156,7.4,0.0,0.0,0.0
5221,0.138667,4.4,0.0,0.0,0.0
5222,0.040005,4.8,0.0,0.0,0.0
5223,0.039864,6.1,0.0,0.0,0.0
5224,0.038307,4.6,0.0,0.0,0.0
5225,0.038236,4.6,0.0,0.0,0.0
5226,0.027928,6.8,0.0,0.0,0.0
5227,0.046862,7.1,0.0,0.0,0.0
5228,0.013546,7.2,0.0,0.0,0.0
5229,0.049778,4.9,0.0,0.0,0.0
5230,6.66898999999999,5.5,0.0,0.0,0.0
5231,4.355219,7.3,271692064.214419,2506405735.41947,2234713671.205051
5232,3.48891,7.0,115469127.291128,343299361.863264,227830234.57213604
5233,3.153414,6.7,122261428.896488,800663660.846796,678402231.9503081
5234,3.077454,7.3,48904571.5585954,17025280.2673449,-31879291.291250497
5235,2.972972,7.1,122261428.896488,358525092.460205,236263663.563717
5236,2.604799,4.4,169807540.134012,323594923.43378,153787383.299768
5237,2.407266,6.3,4754611.12375233,0.0,-4754611.12375233
5238,2.391809,5.9,149430635.31793,452382322.355841,302951687.03791094
5239,2.202087,7.7,13584603.2107209,306921606.651021,293337003.4403001
5240,2.113737,7.1,16301523.8528651,53894416.3884653,37592892.5356002
5241,2.064658,5.9,95092222.4750467,220070572.013679,124978349.5386323
5242,2.01227,7.3,67923016.0536048,148647683.99496,80724667.94135521
5243,1.949225,6.2,81507619.2643258,36234540.8913537,-45273078.3729721
5244,1.929641,7.2,71998397.0168211,189918659.471355,117920262.45453389
5245,1.623577,5.2,43470730.274307,107430458.718088,63959728.443781
5246,1.616191,6.3,22414595.2976895,91946013.4283802,69531418.13069071
5247,1.55286,6.5,142638333.71257,164664921.497974,22026587.785403997
5248,1.412516,6.4,4754611.12375233,350279159.520599,345524548.39684665
5249,1.368403,6.5,101884524.080407,304311731.323717,202427207.24331
5250,1.330225,6.7,108676825.685767,333741296.174915,225064470.48914802
5251,1.308461,7.2,47546111.2375233,56994198.6951988,9448087.457675494
5252,1.307058,5.5,23093825.4582256,170603779.915843,147509954.4576174
5253,1.272247,6.9,77432238.3011095,207769251.929862,130337013.6287525
5254,1.231579,4.7,61130714.4482443,185953882.98902,124823168.54077569
5255,1.212565,6.7,339615.080268024,16330421.020815,15990805.940546976
5256,1.176223,5.5,157581397.244363,241979494.041453,84398096.79709
5257,1.172353,4.4,217353651.371535,223477680.157309,6124028.785773993
5258,1.123404,7.5,47546111.2375233,171460704.837137,123914593.59961371
5259,1.109101,6.0,32603047.7057303,234148705.217506,201545657.5117757
5260,1.087383,6.2,61130714.4482443,245881318.114049,184750603.66580468
5261,1.046547,5.9,0.0,0.0,0.0
5262,1.037438,6.9,122261428.896488,232460177.075302,110198748.17881401
5263,1.031334,6.9,84224539.90647,1440044.0141144,-82784495.8923556
5264,1.008461,6.5,54338412.8428838,62376108.7583333,8037695.9154495
5265,0.999866,5.0,122261428.896488,0.0,-122261428.896488
5266,0.981422,6.0,81507619.2643258,216443863.325307,134936244.0609812
5267,0.978042,6.9,0.0,38151484.6273233,38151484.6273233
5268,0.977822,4.4,0.0,0.0,0.0
5269,0.96047,5.1,108676825.685767,241774999.575481,133098173.889714
5270,0.938611,6.0,92375301.8329025,160384313.858672,68009012.02576949
5271,0.936736,6.4,101884524.080407,186085744.657005,84201220.57659802
5272,0.933349,6.1,115469127.291128,428127476.558069,312658349.266941
5273,0.879195,5.2,74715317.6589653,0.0,-74715317.6589653
5274,0.855982,6.6,20376904.8160814,87289923.2809533,66913018.4648719
5275,0.855087,7.0,67923016.0536048,426798361.696852,358875345.64324725
5276,0.835336,6.5,48904571.5585954,68139206.8629415,19234635.304346107
5277,0.824965,6.9,95092222.4750467,178580044.897113,83487822.4220663
5278,0.797298,6.3,51621492.2007396,406571694.44152,354950202.24078035
5279,0.778274,7.3,20376904.8160814,58551805.2239591,38174900.4078777
5280,0.776305,7.3,20376904.8160814,4992614.73046449,-15384290.08561691
5281,0.761869999999999,5.3,67923016.0536048,14320240.7191688,-53602775.334436
5282,0.759806,5.1,9509222.24750467,0.0,-9509222.24750467
5283,0.749958,6.2,0.0,0.0,0.0
5284,0.74348,5.8,0.0,0.0,0.0
5285,0.742726,6.3,24452285.7792977,341262444.345578,316810158.5662803
5286,0.737243,5.8,122261428.896488,191281465.506994,69020036.61050601
5287,0.733859,5.8,47546111.2375233,0.0,-47546111.2375233
5288,0.713857,5.8,0.0,35054670.5563913,35054670.5563913
5289,0.713234,6.5,0.0,58838032.813609,58838032.813609
5290,0.712173,6.1,36678428.6689466,82224713.7893911,45546285.1204445
5291,0.708978,6.2,67923016.0536048,68015812.4781372,92796.42453239858
5292,0.706535999999999,6.1,33961508.0268024,49448444.7327399,15486936.705937505
5293,0.706041,6.6,25810746.1003698,9077364.99451521,-16733381.10585459
5294,0.697827,5.9,0.0,0.0,0.0
5295,0.685381999999999,5.3,40753809.6321629,34614234.6264743,-6139575.0056886
5296,0.683051,6.4,27169206.4214419,7765067.87207379,-19404138.549368113
5297,0.681887,6.0,0.0,40049350.1465439,40049350.1465439
5298,0.676667,5.0,54338412.8428838,119327211.658306,64988798.8154222
5299,0.674762,5.5,67923016.0536048,0.0,-67923016.0536048
5300,0.663483,6.7,339615.080268024,681699.841399757,342084.76113173296
5301,0.660297,7.1,38036888.9900187,7722560.29016712,-30314328.699851584
5302,0.648088,6.1,108676825.685767,23944539.4989319,-84732286.1868351
5303,0.638429,6.0,67923016.0536048,65435887.1255319,-2487128.9280728996
5304,0.636839,5.7,81507619.2643258,46128704.6061993,-35378914.658126496
5305,0.622046,5.3,0.0,0.0,0.0
5306,0.619611999999999,6.0,0.0,0.0,0.0
5307,0.586336,6.4,0.0,1601627.43546464,1601627.43546464
5308,0.572198,6.3,16301523.8528651,0.0,-16301523.8528651
5309,0.568327,6.3,1358460.32107209,0.0,-1358460.32107209
5310,0.56776,6.9,0.0,0.0,0.0
5311,0.559337,7.8,0.0,0.0,0.0
5312,0.551245,6.4,40753809.6321629,0.0,-40753809.6321629
5313,0.542793,4.9,0.0,0.0,0.0
5314,0.536259,5.1,115469127.291128,0.0,-115469127.291128
5315,0.530543999999999,5.0,81507619.2643258,21735365.1371535,-59772254.1271723
5316,0.529974,4.3,40753809.6321629,0.0,-40753809.6321629
5317,0.512273,6.1,51621492.2007396,166299165.565747,114677673.3650074
5318,0.511529,6.4,6792301.60536048,4433450.72694607,-2358850.87841441
5319,0.507983,6.5,0.0,0.0,0.0
5320,0.506240999999999,4.3,40753809.6321629,0.0,-40753809.6321629
5321,0.498525,5.4,6792301.60536048,0.0,-6792301.60536048
5322,0.473762,6.5,20376904.8160814,60943500.9560164,40566596.139935
5323,0.471278,6.8,47546111.2375233,0.0,-47546111.2375233
5324,0.46602,6.9,27169206.4214419,81507619.2643258,54338412.8428839
5325,0.464907,5.2,33961508.0268024,135846032.107209,101884524.0804066
5326,0.463524,6.3,24452285.7792977,10919386.926857,-13532898.852440698
5327,0.459782,3.2,0.0,0.0,0.0
5328,0.436806,5.3,4075380.96321629,31440883.5425928,27365502.57937651
5329,0.431088,5.9,0.0,39715067.023036,39715067.023036
5330,0.427343,6.1,0.0,0.0,0.0
5331,0.426675,6.1,33961508.0268024,0.0,-33961508.0268024
5332,0.425112,7.1,43470730.274307,4845134.84416762,-38625595.43013938
5333,0.419759,5.0,0.0,0.0,0.0
5334,1.086558,3.9,40753809.6321629,69793427.0897364,29039617.457573503
5335,0.414756,5.4,0.0,0.0,0.0
5336,0.447075,5.3,74715317.6589653,43453835.1032939,-31261482.5556714
5337,0.411899,6.8,0.0,0.0,0.0
5338,0.408033,7.1,0.0,0.0,0.0
5339,0.402621,6.4,0.0,0.0,0.0
5340,0.401471,5.4,6792301.60536048,21380493.1890195,14588191.583659021
5341,0.362661,5.8,47546111.2375233,42942594.8629822,-4603516.374541104
5342,0.396805,6.2,65206095.4114606,0.0,-65206095.4114606
5343,0.223994,4.6,13584603.2107209,24424762.0147325,10840158.804011598
5344,0.38756,5.5,0.0,0.0,0.0
5345,0.386432,5.8,39395349.3110908,0.0,-39395349.3110908
5346,0.385596,6.2,0.0,371734.516099452,371734.516099452
5347,0.378662,6.1,0.0,0.0,0.0
5348,0.37438,6.5,27169206.4214419,18749136.5286584,-8420069.8927835
5349,0.364359,5.3,74715317.6589653,15576225.5859209,-59139092.073044404
5350,0.219814,6.3,0.0,0.0,0.0
5351,0.352232,5.0,0.0,0.0,0.0
5352,0.351183,6.1,0.0,0.0,0.0
5353,0.340289,5.5,0.0,12744069.4716608,12744069.4716608
5354,0.345909,4.3,21735365.1371535,2290946.88080529,-19444418.256348208
5355,0.345481,5.3,23093825.4582256,0.0,-23093825.4582256
5356,0.334678,6.8,9509222.24750467,0.0,-9509222.24750467
5357,0.334532,6.0,0.0,0.0,0.0
5358,0.325869,6.6,38036888.9900187,56010404.447599,17973515.4575803
5359,0.319006,6.6,0.0,0.0,0.0
5360,0.318336,5.8,0.0,0.0,0.0
5361,0.303573,6.5,0.0,0.0,0.0
5362,0.05639,5.7,16301523.8528651,5433841.28428838,-10867682.56857672
5363,0.339896,6.5,0.0,0.0,0.0
5364,0.285559,5.2,25810746.1003698,60223283.330673,34412537.2303032
5365,0.2817,6.0,47546111.2375233,1075669.63603451,-46470441.60148879
5366,0.276694,5.6,0.0,0.0,0.0
5367,0.274222,5.9,0.0,47102023.7662633,47102023.7662633
5368,0.272686,5.3,21735365.1371535,0.0,-21735365.1371535
5369,0.269281,5.3,0.0,0.0,0.0
5370,0.267436,6.8,0.0,0.0,0.0
5371,0.26468,5.4,0.0,0.0,0.0
5372,0.263311,6.0,33961508.0268024,16081749.4252014,-17879758.601600997
5373,0.261797,5.9,0.0,37159.3236226061,37159.3236226061
5374,0.25871,7.1,0.0,0.0,0.0
5375,0.258583,5.6,0.0,0.0,0.0
5376,0.254744,6.4,12226142.8896488,0.0,-12226142.8896488
5377,0.254231,6.0,0.0,0.0,0.0
5378,0.251819,6.3,0.0,0.0,0.0
5379,0.249917,6.0,0.0,0.0,0.0
5380,0.245162,6.4,47546111.2375233,34104492.7678968,-13441618.469626501
5381,0.24382,7.5,0.0,0.0,0.0
5382,0.238058,6.0,0.0,0.0,0.0
5383,0.23585,5.8,0.0,0.0,0.0
5384,0.229634,5.2,71998397.0168211,0.0,-71998397.0168211
5385,0.225904,4.4,0.0,0.0,0.0
5386,0.223151,5.3,29886127.0635861,36094919.6980142,6208792.634428099
5387,0.22136,6.6,48904571.5585954,100526063.759335,51621492.2007396
5388,0.216137,5.5,20376904.8160814,0.0,-20376904.8160814
5389,0.214637,5.0,8150761.92643258,8599127.18924371,448365.2628111299
5390,0.212272,6.0,40753809.6321629,17837058.1183286,-22916751.513834298
5391,0.21055,6.1,99167603.438263,311188651.422477,212021047.984214
5392,0.206863,5.7,50263031.8796675,8805804.70095194,-41457227.17871556
5393,0.118453,3.4,0.0,9836389.75585071,9836389.75585071
5394,0.195606,7.1,0.0,422106.224804806,422106.224804806
5395,0.192264,5.6,0.0,27250783.3221826,27250783.3221826
5396,0.179786,6.4,0.0,7866093.84923128,7866093.84923128
5397,0.171007,5.1,24452285.7792977,0.0,-24452285.7792977
5398,0.17021,5.8,0.0,0.0,0.0
5399,0.168542,6.5,0.0,0.0,0.0
5400,0.276219,5.2,21735365.1371535,0.0,-21735365.1371535
